instance,variant,ants,iters,alpha,beta,rho,w,q0,xi,rep,best_value,best_weight,feasible,elapsed_ms
p06,ASRank,50,600,1,2,0.3,10,0,0,3,1735,169,1,33
p06,ASRank,50,600,1,3,0.1,5,0,0,1,1735,169,1,32
p06,ASRank,50,600,1,3,0.1,5,0,0,2,1735,169,1,32
p06,ASRank,50,600,1,3,0.1,5,0,0,3,1735,169,1,32
p06,ASRank,50,600,1,3,0.1,10,0,0,1,1735,169,1,32
p06,ASRank,50,600,1,3,0.1,10,0,0,2,1735,169,1,32
p06,ASRank,50,600,1,3,0.1,10,0,0,3,1735,169,1,32
p06,ASRank,50,600,1,3,0.3,5,0,0,1,1735,169,1,32
p06,ASRank,50,600,1,3,0.3,5,0,0,2,1735,169,1,31
p06,ASRank,50,600,1,3,0.3,5,0,0,3,1735,169,1,31
p06,ASRank,50,600,1,3,0.3,10,0,0,1,1735,169,1,33
p06,ASRank,50,600,1,3,0.3,10,0,0,2,1735,169,1,33
p06,ASRank,50,600,1,3,0.3,10,0,0,3,1735,169,1,36
p06,ASRank,50,600,1,4,0.1,5,0,0,1,1735,169,1,33
p06,ASRank,50,600,1,4,0.1,5,0,0,2,1735,169,1,36
p06,ASRank,50,600,1,4,0.1,5,0,0,3,1735,169,1,39
p06,ASRank,50,600,1,4,0.1,10,0,0,1,1735,169,1,32
p06,ASRank,50,600,1,4,0.1,10,0,0,2,1735,169,1,32
p06,ASRank,50,600,1,4,0.1,10,0,0,3,1735,169,1,36
p06,ASRank,50,600,1,4,0.3,5,0,0,1,1735,169,1,34
p06,ASRank,50,600,1,4,0.3,5,0,0,2,1735,169,1,34
p06,ASRank,50,600,1,4,0.3,5,0,0,3,1735,169,1,38
p06,ASRank,50,600,1,4,0.3,10,0,0,1,1735,169,1,35
p06,ASRank,50,600,1,4,0.3,10,0,0,2,1735,169,1,39
p06,ASRank,50,600,1,4,0.3,10,0,0,3,1735,169,1,37
p06,ASRank,100,300,1,2,0.1,5,0,0,1,1735,169,1,38
p06,ASRank,100,300,1,2,0.1,5,0,0,2,1735,169,1,42
p06,ASRank,100,300,1,2,0.1,5,0,0,3,1735,169,1,48
p06,ASRank,100,300,1,2,0.1,10,0,0,1,1735,169,1,42
p06,ASRank,100,300,1,2,0.1,10,0,0,2,1735,169,1,43
p06,ASRank,100,300,1,2,0.1,10,0,0,3,1735,169,1,45
p06,ASRank,100,300,1,2,0.3,5,0,0,1,1735,169,1,45
p06,ASRank,100,300,1,2,0.3,5,0,0,2,1735,169,1,45
p06,ASRank,100,300,1,2,0.3,5,0,0,3,1735,169,1,47
p06,ASRank,100,300,1,2,0.3,10,0,0,1,1735,169,1,41
p06,ASRank,100,300,1,2,0.3,10,0,0,2,1735,169,1,38
p06,ASRank,100,300,1,2,0.3,10,0,0,3,1735,169,1,37
p06,ASRank,100,300,1,3,0.1,5,0,0,1,1735,169,1,37
p06,ASRank,100,300,1,3,0.1,5,0,0,2,1735,169,1,36
p06,ASRank,100,300,1,3,0.1,5,0,0,3,1735,169,1,36
p06,ASRank,100,300,1,3,0.1,10,0,0,1,1735,169,1,44
p06,ASRank,100,300,1,3,0.1,10,0,0,2,1735,169,1,39
p06,ASRank,100,300,1,3,0.1,10,0,0,3,1735,169,1,37
p06,ASRank,100,300,1,3,0.3,5,0,0,1,1735,169,1,34
p06,ASRank,100,300,1,3,0.3,5,0,0,2,1735,169,1,35
p06,ASRank,100,300,1,3,0.3,5,0,0,3,1735,169,1,37
p06,ASRank,100,300,1,3,0.3,10,0,0,1,1735,169,1,33
p06,ASRank,100,300,1,3,0.3,10,0,0,2,1735,169,1,41
p06,ASRank,100,300,1,3,0.3,10,0,0,3,1735,169,1,37
p06,ASRank,100,300,1,4,0.1,5,0,0,1,1735,169,1,34
p06,ASRank,100,300,1,4,0.1,5,0,0,2,1735,169,1,34
p06,ASRank,100,300,1,4,0.1,5,0,0,3,1735,169,1,34
p06,ASRank,100,300,1,4,0.1,10,0,0,1,1735,169,1,32
p06,ASRank,100,300,1,4,0.1,10,0,0,2,1735,169,1,32
p06,ASRank,100,300,1,4,0.1,10,0,0,3,1735,169,1,32
p06,ASRank,100,300,1,4,0.3,5,0,0,1,1735,169,1,32
p06,ASRank,100,300,1,4,0.3,5,0,0,2,1735,169,1,31
p06,ASRank,100,300,1,4,0.3,5,0,0,3,1735,169,1,32
p06,ASRank,100,300,1,4,0.3,10,0,0,1,1735,169,1,33
p06,ASRank,100,300,1,4,0.3,10,0,0,2,1735,169,1,32
p06,ASRank,100,300,1,4,0.3,10,0,0,3,1735,169,1,34
p06,ASRank,100,600,1,2,0.1,5,0,0,1,1735,169,1,64
p06,ASRank,100,600,1,2,0.1,5,0,0,2,1735,169,1,64
p06,ASRank,100,600,1,2,0.1,5,0,0,3,1735,169,1,64
p06,ASRank,100,600,1,2,0.1,10,0,0,1,1735,169,1,66
p06,ASRank,100,600,1,2,0.1,10,0,0,2,1735,169,1,70
p06,ASRank,100,600,1,2,0.1,10,0,0,3,1735,169,1,78
p06,ASRank,100,600,1,2,0.3,5,0,0,1,1735,169,1,66
p06,ASRank,100,600,1,2,0.3,5,0,0,2,1735,169,1,71
p06,ASRank,100,600,1,2,0.3,5,0,0,3,1735,169,1,67
p06,ASRank,100,600,1,2,0.3,10,0,0,1,1735,169,1,65
p06,ASRank,100,600,1,2,0.3,10,0,0,2,1735,169,1,65
p06,ASRank,100,600,1,2,0.3,10,0,0,3,1735,169,1,65
p06,ASRank,100,600,1,3,0.1,5,0,0,1,1735,169,1,70
p06,ASRank,100,600,1,3,0.1,5,0,0,2,1735,169,1,72
p06,ASRank,100,600,1,3,0.1,5,0,0,3,1735,169,1,67
p06,ASRank,100,600,1,3,0.1,10,0,0,1,1735,169,1,69
p06,ASRank,100,600,1,3,0.1,10,0,0,2,1735,169,1,68
p06,ASRank,100,600,1,3,0.1,10,0,0,3,1735,169,1,63
p06,ASRank,100,600,1,3,0.3,5,0,0,1,1735,169,1,63
p06,ASRank,100,600,1,3,0.3,5,0,0,2,1735,169,1,64
p06,ASRank,100,600,1,3,0.3,5,0,0,3,1735,169,1,67
p06,ASRank,100,600,1,3,0.3,10,0,0,1,1735,169,1,66
p06,ASRank,100,600,1,3,0.3,10,0,0,2,1735,169,1,65
p06,ASRank,100,600,1,3,0.3,10,0,0,3,1735,169,1,65
p06,ASRank,100,600,1,4,0.1,5,0,0,1,1735,169,1,64
p06,ASRank,100,600,1,4,0.1,5,0,0,2,1735,169,1,64
p06,ASRank,100,600,1,4,0.1,5,0,0,3,1735,169,1,64
p06,ASRank,100,600,1,4,0.1,10,0,0,1,1735,169,1,64
p06,ASRank,100,600,1,4,0.1,10,0,0,2,1735,169,1,66
p06,ASRank,100,600,1,4,0.1,10,0,0,3,1735,169,1,69
p06,ASRank,100,600,1,4,0.3,5,0,0,1,1735,169,1,66
p06,ASRank,100,600,1,4,0.3,5,0,0,2,1735,169,1,73
p06,ASRank,100,600,1,4,0.3,5,0,0,3,1735,169,1,77
p06,ASRank,100,600,1,4,0.3,10,0,0,1,1735,169,1,79
p06,ASRank,100,600,1,4,0.3,10,0,0,2,1735,169,1,80
p06,ASRank,100,600,1,4,0.3,10,0,0,3,1735,169,1,80
p06,MMAS,50,300,1,2,0.1,0,0,0,1,1735,169,1,22
p06,MMAS,50,300,1,2,0.1,0,0,0,2,1735,169,1,18
p06,MMAS,50,300,1,2,0.1,0,0,0,3,1735,169,1,17
p06,MMAS,50,300,1,2,0.3,0,0,0,1,1735,169,1,18
p06,MMAS,50,300,1,2,0.3,0,0,0,2,1735,169,1,19
p06,MMAS,50,300,1,2,0.3,0,0,0,3,1735,169,1,18
p06,MMAS,50,300,1,3,0.1,0,0,0,1,1735,169,1,17
p06,MMAS,50,300,1,3,0.1,0,0,0,2,1735,169,1,17
p06,MMAS,50,300,1,3,0.1,0,0,0,3,1735,169,1,17
p06,MMAS,50,300,1,3,0.3,0,0,0,1,1735,169,1,17
p06,MMAS,50,300,1,3,0.3,0,0,0,2,1735,169,1,17
p06,MMAS,50,300,1,3,0.3,0,0,0,3,1735,169,1,17
p06,MMAS,50,300,1,4,0.1,0,0,0,1,1735,169,1,19
p06,MMAS,50,300,1,4,0.1,0,0,0,2,1735,169,1,17
p06,MMAS,50,300,1,4,0.1,0,0,0,3,1735,169,1,17
p06,MMAS,50,300,1,4,0.3,0,0,0,1,1735,169,1,17
p06,MMAS,50,300,1,4,0.3,0,0,0,2,1735,169,1,17
p06,MMAS,50,300,1,4,0.3,0,0,0,3,1735,169,1,17
p06,MMAS,50,600,1,2,0.1,0,0,0,1,1735,169,1,34
p06,MMAS,50,600,1,2,0.1,0,0,0,2,1735,169,1,33
p06,MMAS,50,600,1,2,0.1,0,0,0,3,1735,169,1,34
p06,MMAS,50,600,1,2,0.3,0,0,0,1,1735,169,1,34
p06,MMAS,50,600,1,2,0.3,0,0,0,2,1735,169,1,35
p06,MMAS,50,600,1,2,0.3,0,0,0,3,1735,169,1,35
p06,MMAS,50,600,1,3,0.1,0,0,0,1,1735,169,1,36
p06,MMAS,50,600,1,3,0.1,0,0,0,2,1735,169,1,34
p06,MMAS,50,600,1,3,0.1,0,0,0,3,1735,169,1,37
p06,MMAS,50,600,1,3,0.3,0,0,0,1,1735,169,1,34
p06,MMAS,50,600,1,3,0.3,0,0,0,2,1735,169,1,34
p06,MMAS,50,600,1,3,0.3,0,0,0,3,1735,169,1,34
p06,MMAS,50,600,1,4,0.1,0,0,0,1,1735,169,1,34
p06,MMAS,50,600,1,4,0.1,0,0,0,2,1735,169,1,34
p06,MMAS,50,600,1,4,0.1,0,0,0,3,1735,169,1,33
p06,MMAS,50,600,1,4,0.3,0,0,0,1,1735,169,1,33
p06,MMAS,50,600,1,4,0.3,0,0,0,2,1735,169,1,33
p06,MMAS,50,600,1,4,0.3,0,0,0,3,1735,169,1,33
p06,MMAS,100,300,1,2,0.1,0,0,0,1,1735,169,1,37
p06,MMAS,100,300,1,2,0.1,0,0,0,2,1735,169,1,44
p06,MMAS,100,300,1,2,0.1,0,0,0,3,1735,169,1,34
p06,MMAS,100,300,1,2,0.3,0,0,0,1,1735,169,1,32
p06,MMAS,100,300,1,2,0.3,0,0,0,2,1735,169,1,32
p06,MMAS,100,300,1,2,0.3,0,0,0,3,1735,169,1,32
p06,MMAS,100,300,1,3,0.1,0,0,0,1,1735,169,1,32
p06,MMAS,100,300,1,3,0.1,0,0,0,2,1735,169,1,32
p06,MMAS,100,300,1,3,0.1,0,0,0,3,1735,169,1,32
p06,MMAS,100,300,1,3,0.3,0,0,0,1,1735,169,1,32
p06,MMAS,100,300,1,3,0.3,0,0,0,2,1735,169,1,31
p06,MMAS,100,300,1,3,0.3,0,0,0,3,1735,169,1,31
p06,MMAS,100,300,1,4,0.1,0,0,0,1,1735,169,1,31
p06,MMAS,100,300,1,4,0.1,0,0,0,2,1735,169,1,31
p06,MMAS,100,300,1,4,0.1,0,0,0,3,1735,169,1,34
p06,MMAS,100,300,1,4,0.3,0,0,0,1,1735,169,1,36
p06,MMAS,100,300,1,4,0.3,0,0,0,2,1735,169,1,34
p06,MMAS,100,300,1,4,0.3,0,0,0,3,1735,169,1,38
p06,MMAS,100,600,1,2,0.1,0,0,0,1,1735,169,1,67
p06,MMAS,100,600,1,2,0.1,0,0,0,2,1735,169,1,63
p06,MMAS,100,600,1,2,0.1,0,0,0,3,1735,169,1,63
p06,MMAS,100,600,1,2,0.3,0,0,0,1,1735,169,1,62
p06,MMAS,100,600,1,2,0.3,0,0,0,2,1735,169,1,63
p06,MMAS,100,600,1,2,0.3,0,0,0,3,1735,169,1,64
p06,MMAS,100,600,1,3,0.1,0,0,0,1,1735,169,1,83
p06,MMAS,100,600,1,3,0.1,0,0,0,2,1735,169,1,118
p06,MMAS,100,600,1,3,0.1,0,0,0,3,1735,169,1,79
p06,MMAS,100,600,1,3,0.3,0,0,0,1,1735,169,1,61
p06,MMAS,100,600,1,3,0.3,0,0,0,2,1735,169,1,64
p06,MMAS,100,600,1,3,0.3,0,0,0,3,1735,169,1,64
p06,MMAS,100,600,1,4,0.1,0,0,0,1,1735,169,1,64
p06,MMAS,100,600,1,4,0.1,0,0,0,2,1735,169,1,87
p06,MMAS,100,600,1,4,0.1,0,0,0,3,1735,169,1,99
p06,MMAS,100,600,1,4,0.3,0,0,0,1,1735,169,1,71
p06,MMAS,100,600,1,4,0.3,0,0,0,2,1735,169,1,62
p06,MMAS,100,600,1,4,0.3,0,0,0,3,1735,169,1,61
p06,ACS,50,300,1,2,0.1,0,0.9,0.1,1,1652,160,1,13
p06,ACS,50,300,1,2,0.1,0,0.9,0.1,2,1735,169,1,13
p06,ACS,50,300,1,2,0.1,0,0.9,0.1,3,1721,168,1,14
p06,ACS,50,300,1,2,0.1,0,0.95,0.1,1,1735,169,1,16
p06,ACS,50,300,1,2,0.1,0,0.95,0.1,2,1584,151,1,15
p06,ACS,50,300,1,2,0.1,0,0.95,0.1,3,1652,160,1,14
p06,ACS,50,300,1,2,0.3,0,0.9,0.1,1,1652,160,1,14
p06,ACS,50,300,1,2,0.3,0,0.9,0.1,2,1721,168,1,13
p06,ACS,50,300,1,2,0.3,0,0.9,0.1,3,1692,166,1,15
p06,ACS,50,300,1,2,0.3,0,0.95,0.1,1,1584,151,1,15
p06,ACS,50,300,1,2,0.3,0,0.95,0.1,2,1584,151,1,14
p06,ACS,50,300,1,2,0.3,0,0.95,0.1,3,1584,151,1,14
p06,ACS,50,300,1,3,0.1,0,0.9,0.1,1,1652,160,1,13
p06,ACS,50,300,1,3,0.1,0,0.9,0.1,2,1652,160,1,14
p06,ACS,50,300,1,3,0.1,0,0.9,0.1,3,1652,160,1,13
p06,ACS,50,300,1,3,0.1,0,0.95,0.1,1,1652,160,1,13
p06,ACS,50,300,1,3,0.1,0,0.95,0.1,2,1652,160,1,13
p06,ACS,50,300,1,3,0.1,0,0.95,0.1,3,1652,160,1,13
p06,ACS,50,300,1,3,0.3,0,0.9,0.1,1,1584,151,1,13
p06,ACS,50,300,1,3,0.3,0,0.9,0.1,2,1652,160,1,13
p06,ACS,50,300,1,3,0.3,0,0.9,0.1,3,1652,160,1,13
p06,ACS,50,300,1,3,0.3,0,0.95,0.1,1,1584,151,1,13
p06,ACS,50,300,1,3,0.3,0,0.95,0.1,2,1584,151,1,14
p06,ACS,50,300,1,3,0.3,0,0.95,0.1,3,1560,150,1,13
p06,ACS,50,300,1,4,0.1,0,0.9,0.1,1,1735,169,1,13
p06,ACS,50,300,1,4,0.1,0,0.9,0.1,2,1721,168,1,13
p06,ACS,50,300,1,4,0.1,0,0.9,0.1,3,1652,160,1,13
p06,ACS,50,300,1,4,0.1,0,0.95,0.1,1,1652,160,1,13
p06,ACS,50,300,1,4,0.1,0,0.95,0.1,2,1652,160,1,13
p06,ACS,50,300,1,4,0.1,0,0.95,0.1,3,1652,160,1,13
p06,ACS,50,300,1,4,0.3,0,0.9,0.1,1,1623,158,1,13
p06,ACS,50,300,1,4,0.3,0,0.9,0.1,2,1652,160,1,13
p06,ACS,50,300,1,4,0.3,0,0.9,0.1,3,1584,151,1,13
p06,ACS,50,300,1,4,0.3,0,0.95,0.1,1,1599,157,1,13
p06,ACS,50,300,1,4,0.3,0,0.95,0.1,2,1584,151,1,13
p06,ACS,50,300,1,4,0.3,0,0.95,0.1,3,1584,151,1,13
p06,ACS,50,600,1,2,0.1,0,0.9,0.1,1,1652,160,1,26
p06,ACS,50,600,1,2,0.1,0,0.9,0.1,2,1735,169,1,27
p06,ACS,50,600,1,2,0.1,0,0.9,0.1,3,1735,169,1,28
p06,ACS,50,600,1,2,0.1,0,0.95,0.1,1,1721,168,1,27
p06,ACS,50,600,1,2,0.1,0,0.95,0.1,2,1652,160,1,27
p06,ACS,50,600,1,2,0.1,0,0.95,0.1,3,1652,160,1,29
p06,ACS,50,600,1,2,0.3,0,0.9,0.1,1,1623,158,1,31
p06,ACS,50,600,1,2,0.3,0,0.9,0.1,2,1652,160,1,27
p06,ACS,50,600,1,2,0.3,0,0.9,0.1,3,1652,160,1,27
p06,ACS,50,600,1,2,0.3,0,0.95,0.1,1,1584,151,1,27
p06,ACS,50,600,1,2,0.3,0,0.95,0.1,2,1652,160,1,26
p06,ACS,50,600,1,2,0.3,0,0.95,0.1,3,1652,160,1,26
p06,ACS,50,600,1,3,0.1,0,0.9,0.1,1,1652,160,1,27
p06,ACS,50,600,1,3,0.1,0,0.9,0.1,2,1652,160,1,26
p06,ACS,50,600,1,3,0.1,0,0.9,0.1,3,1652,160,1,27
p06,ACS,50,600,1,3,0.1,0,0.95,0.1,1,1652,160,1,26
p06,ACS,50,600,1,3,0.1,0,0.95,0.1,2,1652,160,1,27
p06,ACS,50,600,1,3,0.1,0,0.95,0.1,3,1652,160,1,27
p06,ACS,50,600,1,3,0.3,0,0.9,0.1,1,1652,160,1,27
p06,ACS,50,600,1,3,0.3,0,0.9,0.1,2,1584,151,1,27
p06,ACS,50,600,1,3,0.3,0,0.9,0.1,3,1584,151,1,29
p06,ACS,50,600,1,3,0.3,0,0.95,0.1,1,1652,160,1,27
p06,ACS,50,600,1,3,0.3,0,0.95,0.1,2,1584,151,1,33
p06,ACS,50,600,1,3,0.3,0,0.95,0.1,3,1584,151,1,28
p06,ACS,50,600,1,4,0.1,0,0.9,0.1,1,1735,169,1,30
p06,ACS,50,600,1,4,0.1,0,0.9,0.1,2,1652,160,1,28
p06,ACS,50,600,1,4,0.1,0,0.9,0.1,3,1652,160,1,27
p06,ACS,50,600,1,4,0.1,0,0.95,0.1,1,1652,160,1,27
p06,ACS,50,600,1,4,0.1,0,0.95,0.1,2,1584,151,1,27
p06,ACS,50,600,1,4,0.1,0,0.95,0.1,3,1584,151,1,27
p06,ACS,50,600,1,4,0.3,0,0.9,0.1,1,1584,151,1,28
p06,ACS,50,600,1,4,0.3,0,0.9,0.1,2,1584,151,1,27
p06,ACS,50,600,1,4,0.3,0,0.9,0.1,3,1652,160,1,29
p06,ACS,50,600,1,4,0.3,0,0.95,0.1,1,1584,151,1,32
p06,ACS,50,600,1,4,0.3,0,0.95,0.1,2,1584,151,1,27
p06,ACS,50,600,1,4,0.3,0,0.95,0.1,3,1581,155,1,27
p06,ACS,100,300,1,2,0.1,0,0.9,0.1,1,1735,169,1,27
p06,ACS,100,300,1,2,0.1,0,0.9,0.1,2,1735,169,1,28
p06,ACS,100,300,1,2,0.1,0,0.9,0.1,3,1735,169,1,28
p06,ACS,100,300,1,2,0.1,0,0.95,0.1,1,1652,160,1,30
p06,ACS,100,300,1,2,0.1,0,0.95,0.1,2,1652,160,1,47
p06,ACS,100,300,1,2,0.1,0,0.95,0.1,3,1652,160,1,63
p06,ACS,100,300,1,2,0.3,0,0.9,0.1,1,1735,169,1,28
p06,ACS,100,300,1,2,0.3,0,0.9,0.1,2,1735,169,1,30
p06,ACS,100,300,1,2,0.3,0,0.9,0.1,3,1735,169,1,39
p06,ACS,100,300,1,2,0.3,0,0.95,0.1,1,1652,160,1,31
p06,ACS,100,300,1,2,0.3,0,0.95,0.1,2,1584,151,1,27
p06,ACS,100,300,1,2,0.3,0,0.95,0.1,3,1652,160,1,26
p06,ACS,100,300,1,3,0.1,0,0.9,0.1,1,1735,169,1,32
p06,ACS,100,300,1,3,0.1,0,0.9,0.1,2,1735,169,1,29
p06,ACS,100,300,1,3,0.1,0,0.9,0.1,3,1735,169,1,28
p06,ACS,100,300,1,3,0.1,0,0.95,0.1,1,1652,160,1,28
p06,ACS,100,300,1,3,0.1,0,0.95,0.1,2,1652,160,1,27
p06,ACS,100,300,1,3,0.1,0,0.95,0.1,3,1735,169,1,31
p06,ACS,100,300,1,3,0.3,0,0.9,0.1,1,1652,160,1,30
p06,ACS,100,300,1,3,0.3,0,0.9,0.1,2,1652,160,1,30
p06,ACS,100,300,1,3,0.3,0,0.9,0.1,3,1652,160,1,27
p06,ACS,100,300,1,3,0.3,0,0.95,0.1,1,1652,160,1,27
p06,ACS,100,300,1,3,0.3,0,0.95,0.1,2,1652,160,1,28
p06,ACS,100,300,1,3,0.3,0,0.95,0.1,3,1652,160,1,27
p06,ACS,100,300,1,4,0.1,0,0.9,0.1,1,1735,169,1,28
p06,ACS,100,300,1,4,0.1,0,0.9,0.1,2,1735,169,1,28
p06,ACS,100,300,1,4,0.1,0,0.9,0.1,3,1735,169,1,30
p06,ACS,100,300,1,4,0.1,0,0.95,0.1,1,1735,169,1,29
p06,ACS,100,300,1,4,0.1,0,0.95,0.1,2,1721,168,1,32
p06,ACS,100,300,1,4,0.1,0,0.95,0.1,3,1652,160,1,75
p06,ACS,100,300,1,4,0.3,0,0.9,0.1,1,1735,169,1,44
p06,ACS,100,300,1,4,0.3,0,0.9,0.1,2,1652,160,1,29
p06,ACS,100,300,1,4,0.3,0,0.9,0.1,3,1721,168,1,30
p06,ACS,100,300,1,4,0.3,0,0.95,0.1,1,1652,160,1,29
p06,ACS,100,300,1,4,0.3,0,0.95,0.1,2,1652,160,1,30
p06,ACS,100,300,1,4,0.3,0,0.95,0.1,3,1605,156,1,31
p06,ACS,100,600,1,2,0.1,0,0.9,0.1,1,1735,169,1,67
p06,ACS,100,600,1,2,0.1,0,0.9,0.1,2,1735,169,1,62
p06,ACS,100,600,1,2,0.1,0,0.9,0.1,3,1735,169,1,60
p06,ACS,100,600,1,2,0.1,0,0.95,0.1,1,1735,169,1,57
p06,ACS,100,600,1,2,0.1,0,0.95,0.1,2,1652,160,1,58
p06,ACS,100,600,1,2,0.1,0,0.95,0.1,3,1735,169,1,61
p06,ACS,100,600,1,2,0.3,0,0.9,0.1,1,1735,169,1,62
p06,ACS,100,600,1,2,0.3,0,0.9,0.1,2,1735,169,1,65
p06,ACS,100,600,1,2,0.3,0,0.9,0.1,3,1735,169,1,58
p06,ACS,100,600,1,2,0.3,0,0.95,0.1,1,1652,160,1,59
p06,ACS,100,600,1,2,0.3,0,0.95,0.1,2,1652,160,1,53
p06,ACS,100,600,1,2,0.3,0,0.95,0.1,3,1652,160,1,54
p06,ACS,100,600,1,3,0.1,0,0.9,0.1,1,1735,169,1,55
p06,ACS,100,600,1,3,0.1,0,0.9,0.1,2,1735,169,1,57
p06,ACS,100,600,1,3,0.1,0,0.9,0.1,3,1735,169,1,69
p06,ACS,100,600,1,3,0.1,0,0.95,0.1,1,1735,169,1,61
p06,ACS,100,600,1,3,0.1,0,0.95,0.1,2,1652,160,1,58
p06,ACS,100,600,1,3,0.1,0,0.95,0.1,3,1735,169,1,58
p06,ACS,100,600,1,3,0.3,0,0.9,0.1,1,1721,168,1,59
p06,ACS,100,600,1,3,0.3,0,0.9,0.1,2,1721,168,1,55
p06,ACS,100,600,1,3,0.3,0,0.9,0.1,3,1735,169,1,56
p06,ACS,100,600,1,3,0.3,0,0.95,0.1,1,1721,168,1,55
p06,ACS,100,600,1,3,0.3,0,0.95,0.1,2,1605,156,1,56
p06,ACS,100,600,1,3,0.3,0,0.95,0.1,3,1652,160,1,59
p06,ACS,100,600,1,4,0.1,0,0.9,0.1,1,1735,169,1,91
p06,ACS,100,600,1,4,0.1,0,0.9,0.1,2,1735,169,1,59
p06,ACS,100,600,1,4,0.1,0,0.9,0.1,3,1735,169,1,56
p06,ACS,100,600,1,4,0.1,0,0.95,0.1,1,1652,160,1,55
p06,ACS,100,600,1,4,0.1,0,0.95,0.1,2,1652,160,1,55
p06,ACS,100,600,1,4,0.1,0,0.95,0.1,3,1652,160,1,55
p06,ACS,100,600,1,4,0.3,0,0.9,0.1,1,1735,169,1,56
p06,ACS,100,600,1,4,0.3,0,0.9,0.1,2,1721,168,1,59
p06,ACS,100,600,1,4,0.3,0,0.9,0.1,3,1721,168,1,59
p06,ACS,100,600,1,4,0.3,0,0.95,0.1,1,1652,160,1,66
p06,ACS,100,600,1,4,0.3,0,0.95,0.1,2,1584,151,1,56
p06,ACS,100,600,1,4,0.3,0,0.95,0.1,3,1652,160,1,55
p07,AS,50,300,1,2,0.1,0,0,0,1,1450,749,1,65
p07,AS,50,300,1,2,0.1,0,0,0,2,1448,749,1,78
p07,AS,50,300,1,2,0.1,0,0,0,3,1458,749,1,89
p07,AS,50,300,1,2,0.3,0,0,0,1,1448,750,1,98
p07,AS,50,300,1,2,0.3,0,0,0,2,1449,750,1,85
p07,AS,50,300,1,2,0.3,0,0,0,3,1450,749,1,56
p07,AS,50,300,1,3,0.1,0,0,0,1,1453,749,1,58
p07,AS,50,300,1,3,0.1,0,0,0,2,1450,748,1,62
p07,AS,50,300,1,3,0.1,0,0,0,3,1453,749,1,67
p07,AS,50,300,1,3,0.3,0,0,0,1,1448,749,1,63
p07,AS,50,300,1,3,0.3,0,0,0,2,1447,749,1,135
p07,AS,50,300,1,3,0.3,0,0,0,3,1448,750,1,126
p07,AS,50,300,1,4,0.1,0,0,0,1,1455,750,1,80
p07,AS,50,300,1,4,0.1,0,0,0,2,1458,749,1,73
p07,AS,50,300,1,4,0.1,0,0,0,3,1449,750,1,89
p07,AS,50,300,1,4,0.3,0,0,0,1,1442,748,1,68
p07,AS,50,300,1,4,0.3,0,0,0,2,1450,748,1,71
p07,AS,50,300,1,4,0.3,0,0,0,3,1452,747,1,66
p07,AS,50,600,1,2,0.1,0,0,0,1,1458,749,1,116
p07,AS,50,600,1,2,0.1,0,0,0,2,1458,749,1,115
p07,AS,50,600,1,2,0.1,0,0,0,3,1451,749,1,126
p07,AS,50,600,1,2,0.3,0,0,0,1,1450,749,1,131
p07,AS,50,600,1,2,0.3,0,0,0,2,1450,746,1,115
p07,AS,50,600,1,2,0.3,0,0,0,3,1448,747,1,117
p07,AS,50,600,1,3,0.1,0,0,0,1,1453,749,1,124
p07,AS,50,600,1,3,0.1,0,0,0,2,1453,749,1,170
p07,AS,50,600,1,3,0.1,0,0,0,3,1456,750,1,121
p07,AS,50,600,1,3,0.3,0,0,0,1,1447,750,1,115
p07,AS,50,600,1,3,0.3,0,0,0,2,1441,750,1,123
p07,AS,50,600,1,3,0.3,0,0,0,3,1449,750,1,131
p07,AS,50,600,1,4,0.1,0,0,0,1,1458,749,1,123
p07,AS,50,600,1,4,0.1,0,0,0,2,1456,750,1,122
p07,AS,50,600,1,4,0.1,0,0,0,3,1455,750,1,126
p07,AS,50,600,1,4,0.3,0,0,0,1,1453,749,1,123
p07,AS,50,600,1,4,0.3,0,0,0,2,1453,748,1,115
p07,AS,50,600,1,4,0.3,0,0,0,3,1448,749,1,116
p07,AS,100,300,1,2,0.1,0,0,0,1,1458,749,1,126
p07,AS,100,300,1,2,0.1,0,0,0,2,1456,750,1,147
p07,AS,100,300,1,2,0.1,0,0,0,3,1454,749,1,126
p07,AS,100,300,1,2,0.3,0,0,0,1,1447,747,1,119
p07,AS,100,300,1,2,0.3,0,0,0,2,1458,749,1,128
p07,AS,100,300,1,2,0.3,0,0,0,3,1448,750,1,131
p07,AS,100,300,1,3,0.1,0,0,0,1,1456,750,1,118
p07,AS,100,300,1,3,0.1,0,0,0,2,1455,750,1,118
p07,AS,100,300,1,3,0.1,0,0,0,3,1450,749,1,129
p07,AS,100,300,1,3,0.3,0,0,0,1,1455,750,1,127
p07,AS,100,300,1,3,0.3,0,0,0,2,1450,748,1,117
p07,AS,100,300,1,3,0.3,0,0,0,3,1458,749,1,122
p07,AS,100,300,1,4,0.1,0,0,0,1,1456,750,1,128
p07,AS,100,300,1,4,0.1,0,0,0,2,1453,749,1,121
p07,AS,100,300,1,4,0.1,0,0,0,3,1458,749,1,118
p07,AS,100,300,1,4,0.3,0,0,0,1,1445,750,1,122
p07,AS,100,300,1,4,0.3,0,0,0,2,1454,749,1,141
p07,AS,100,300,1,4,0.3,0,0,0,3,1452,747,1,133
p07,AS,100,600,1,2,0.1,0,0,0,1,1458,749,1,260
