instance,variant,best_value,best_weight,feasible,best_seconds,mean_seconds,std_seconds,hit_optimal,target,best_seed
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.0001_s_200\test.in,ASRank,0,0,1,0.0005145,0.000505645,9.32346e-06,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.0001_s_200\test.in,MMAS,0,0,1,0.0003228,0.00032158,9.0356e-07,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.0001_s_200\test.in,ACS,0,0,1,0.0001038,0.000105315,1.20755e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.0001_s_300\test.in,AS,0,0,1,0.0004131,0.000421965,1.03454e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.0001_s_300\test.in,ASRank,0,0,1,0.0006599,0.000610425,3.56331e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.0001_s_300\test.in,MMAS,0,0,1,0.0003748,0.00034691,1.55839e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.0001_s_300\test.in,ACS,0,0,1,0.0001122,0.000109955,1.22194e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.001_s_100\test.in,AS,0,0,1,0.0003379,0.000335115,3.77767e-06,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.001_s_100\test.in,ASRank,0,0,1,0.0005159,0.000510815,1.49047e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.001_s_100\test.in,MMAS,0,0,1,0.0003244,0.000327045,9.71556e-06,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.001_s_100\test.in,ACS,0,0,1,0.0001068,0.000103625,1.62185e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.001_s_200\test.in,AS,0,0,1,0.0003749,0.00037442,8.47377e-06,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.001_s_200\test.in,ASRank,0,0,1,0.0005854,0.000566045,3.06101e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.001_s_200\test.in,MMAS,0,0,1,0.0003392,0.000334815,7.4401e-06,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.001_s_200\test.in,ACS,0,0,1,0.0001058,0.000111035,1.30621e-05,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.001_s_300\test.in,AS,0,0,1,0.0003415,0.0003287,6.03106e-06,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.001_s_300\test.in,ASRank,0,0,1,0.0005151,0.000512035,2.10483e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.001_s_300\test.in,MMAS,0,0,1,0.0003235,0.000323075,5.98133e-07,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.001_s_300\test.in,ACS,0,0,1,0.0001042,0.00010587,9.38022e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.01_s_100\test.in,AS,0,0,1,0.0003687,0.00033706,8.79739e-06,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.01_s_100\test.in,ASRank,0,0,1,0.0005365,0.00051273,3.55179e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.01_s_100\test.in,MMAS,0,0,1,0.0003231,0.000321795,1.90691e-06,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.01_s_100\test.in,ACS,0,0,1,0.0001022,0.000101945,3.37599e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.01_s_200\test.in,AS,0,0,1,0.0003483,0.00034268,2.5424e-06,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.01_s_200\test.in,ASRank,0,0,1,0.0005527,0.00050262,1.18116e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.01_s_200\test.in,MMAS,0,0,1,0.000323,0.00032329,8.03e-06,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.01_s_200\test.in,ACS,0,0,1,0.0001062,0.00010661,7.25193e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.01_s_300\test.in,AS,0,0,1,0.0003638,0.000327865,1.37831e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.01_s_300\test.in,ASRank,0,0,1,0.0005025,0.00050801,3.42141e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.01_s_300\test.in,MMAS,0,0,1,0.0003209,0.000326415,2.07852e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.01_s_300\test.in,ACS,0,0,1,0.0001061,0.00010427,4.49808e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.1_s_100\test.in,AS,0,0,1,0.0003396,0.000325405,1.05475e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.1_s_100\test.in,ASRank,0,0,1,0.0005025,0.000500045,9.40591e-07,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.1_s_100\test.in,MMAS,0,0,1,0.000323,0.00033575,2.72703e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.1_s_100\test.in,ACS,0,0,1,0.0001043,0.00010473,1.21313e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.1_s_200\test.in,AS,0,0,1,0.0003889,0.00034819,1.94778e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.1_s_200\test.in,ASRank,0,0,1,0.0005152,0.000507495,9.56493e-06,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.1_s_200\test.in,MMAS,0,0,1,0.0003227,0.000321415,8.87501e-07,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.1_s_200\test.in,ACS,0,0,1,0.0001052,0.000118765,2.2565e-05,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.1_s_300\test.in,AS,0,0,1,0.0003658,0.00033723,1.78507e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.1_s_300\test.in,ASRank,0,0,1,0.0005017,0.000505725,1.40454e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.1_s_300\test.in,MMAS,0,0,1,0.0003212,0.000323565,9.52323e-06,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0.1_s_300\test.in,ACS,0,0,1,0.0001061,0.000108365,1.6067e-05,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0_s_100\test.in,AS,0,0,1,0.0003732,0.00033367,1.6668e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0_s_100\test.in,ASRank,0,0,1,0.0005379,0.000506815,2.25899e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0_s_100\test.in,MMAS,0,0,1,0.0003231,0.000318765,5.54658e-06,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0_s_100\test.in,ACS,0,0,1,0.0001006,9.965e-05,8.38859e-07,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0_s_200\test.in,AS,0,0,1,0.0003458,0.000327825,1.27302e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0_s_200\test.in,ASRank,0,0,1,0.0005024,0.00052179,5.33166e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0_s_200\test.in,MMAS,0,0,1,0.0003227,0.000317845,7.46708e-06,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0_s_200\test.in,ACS,0,0,1,9.75e-05,0.00010126,7.02982e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0_s_300\test.in,AS,0,0,1,0.0003575,0.000330345,1.07864e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0_s_300\test.in,ASRank,0,0,1,0.0005163,0.000507265,1.76063e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0_s_300\test.in,MMAS,0,0,1,0.0003558,0.00032506,1.0877e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_0_s_300\test.in,ACS,0,0,1,0.0001373,0.00011667,2.28189e-05,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_1e-05_s_100\test.in,AS,0,0,1,0.0003568,0.000331675,1.40743e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_1e-05_s_100\test.in,ASRank,0,0,1,0.0005019,0.00057163,0.000133043,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_1e-05_s_100\test.in,MMAS,0,0,1,0.0003315,0.00032516,8.6757e-06,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_1e-05_s_100\test.in,ACS,0,0,1,0.0001036,0.000106775,7.56341e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_1e-05_s_200\test.in,AS,0,0,1,0.0003571,0.000328445,1.18935e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_1e-05_s_200\test.in,ASRank,0,0,1,0.000503,0.00050243,7.49014e-06,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_1e-05_s_200\test.in,MMAS,0,0,1,0.0003228,0.000320485,3.73804e-06,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_1e-05_s_200\test.in,ACS,0,0,1,0.0001024,0.00010381,9.99062e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_1e-05_s_300\test.in,AS,0,0,1,0.0003563,0.000323795,1.0785e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_1e-05_s_300\test.in,ASRank,0,0,1,0.0005017,0.000516595,3.48849e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_1e-05_s_300\test.in,MMAS,0,0,1,0.0003215,0.000317655,4.72134e-06,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.1_eps_1e-05_s_300\test.in,ACS,0,0,1,9.88e-05,9.837e-05,4.2134e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.0001_s_100\test.in,AS,0,0,1,0.0003452,0.000344465,5.29292e-06,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.0001_s_100\test.in,ASRank,0,0,1,0.0005404,0.00053665,8.26174e-06,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.0001_s_100\test.in,MMAS,0,0,1,0.000332,0.000329745,1.21549e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.0001_s_100\test.in,ACS,0,0,1,0.0001067,0.00010463,1.24736e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.0001_s_200\test.in,AS,0,0,1,0.0003911,0.000383095,2.23877e-06,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.0001_s_200\test.in,ASRank,0,0,1,0.0005405,0.00053427,1.5437e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.0001_s_200\test.in,MMAS,0,0,1,0.0003243,0.00032296,9.76783e-07,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.0001_s_200\test.in,ACS,0,0,1,0.0001061,0.00010274,8.81198e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.0001_s_300\test.in,AS,0,0,1,0.0003785,0.000352565,1.73314e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.0001_s_300\test.in,ASRank,0,0,1,0.0005942,0.00054282,6.98037e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.0001_s_300\test.in,MMAS,0,0,1,0.0003313,0.00032115,8.42581e-06,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.0001_s_300\test.in,ACS,0,0,1,0.0001023,9.986e-05,3.58834e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.001_s_100\test.in,AS,0,0,1,0.0003781,0.000392085,1.52237e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.001_s_100\test.in,ASRank,0,0,1,0.0005956,0.000563965,2.98614e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.001_s_100\test.in,MMAS,0,0,1,0.0003391,0.000338745,1.25868e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.001_s_100\test.in,ACS,0,0,1,0.000104,0.00010559,8.27456e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.001_s_200\test.in,AS,0,0,1,0.0003874,0.00034503,1.71072e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.001_s_200\test.in,ASRank,0,0,1,0.0005141,0.000507135,1.10606e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.001_s_200\test.in,MMAS,0,0,1,0.0003241,0.000335805,3.31942e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.001_s_200\test.in,ACS,0,0,1,0.0001039,0.00011035,1.71545e-05,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.001_s_300\test.in,AS,0,0,1,0.0003302,0.00032678,3.18129e-06,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.001_s_300\test.in,ASRank,0,0,1,0.000514,0.000527375,2.89487e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.001_s_300\test.in,MMAS,0,0,1,0.0003495,0.000324605,6.80855e-06,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.001_s_300\test.in,ACS,0,0,1,0.0001044,0.000119635,3.07685e-05,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.01_s_100\test.in,AS,0,0,1,0.0004206,0.000412525,1.62488e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.01_s_100\test.in,ASRank,0,0,1,0.0005896,0.00053522,2.80555e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.01_s_100\test.in,MMAS,0,0,1,0.0003457,0.000332315,1.30189e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.01_s_100\test.in,ACS,0,0,1,0.000105,0.00010788,1.19852e-05,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.01_s_200\test.in,AS,0,0,1,0.0004192,0.00035511,1.84063e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.01_s_200\test.in,ASRank,0,0,1,0.0005384,0.00052161,1.33861e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.01_s_200\test.in,MMAS,0,0,1,0.0003587,0.00032613,1.06791e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.01_s_200\test.in,ACS,0,0,1,0.000104,0.000105405,9.5e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.01_s_300\test.in,AS,0,0,1,0.0003672,0.000340355,1.52842e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.01_s_300\test.in,ASRank,0,0,1,0.0005151,0.000531765,7.30513e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.01_s_300\test.in,MMAS,0,0,1,0.0003255,0.000323585,8.47624e-06,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.01_s_300\test.in,ACS,0,0,1,0.0001055,0.000104575,1.0867e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.1_s_100\test.in,AS,0,0,1,0.0003557,0.000336355,1.07877e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.1_s_100\test.in,ASRank,0,0,1,0.0005029,0.00053123,9.02434e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.1_s_100\test.in,MMAS,0,0,1,0.0003222,0.00032137,6.81407e-07,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.1_s_100\test.in,ACS,0,0,1,0.0001042,0.00011315,2.28439e-05,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.1_s_200\test.in,AS,0,0,1,0.0003632,0.000331955,1.10364e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.1_s_200\test.in,ASRank,0,0,1,0.0005015,0.00050622,1.52796e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.1_s_200\test.in,MMAS,0,0,1,0.0003222,0.0003214,7.49034e-07,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.1_s_200\test.in,ACS,0,0,1,0.0001057,0.00010394,3.35628e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.1_s_300\test.in,AS,0,0,1,0.0003658,0.000351295,1.04939e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.1_s_300\test.in,ASRank,0,0,1,0.0005006,0.000513025,3.36532e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.1_s_300\test.in,MMAS,0,0,1,0.0003239,0.000330955,3.79471e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0.1_s_300\test.in,ACS,0,0,1,0.0001044,0.00010386,3.05948e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0_s_100\test.in,AS,0,0,1,0.0003645,0.000354635,7.70422e-06,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0_s_100\test.in,ASRank,0,0,1,0.0005016,0.000605915,0.000144924,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0_s_100\test.in,MMAS,0,0,1,0.0005937,0.000521905,0.000130653,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0_s_100\test.in,ACS,0,0,1,0.0001084,0.00010985,4.76384e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_2_f_0.2_eps_0_s_200\test.in,AS,0,0,1,0.0003492,0.00033181,9.1823e-06,0,0,12346
